Date,GDP_new,BSI_new,GPI_new,SPI_new,IP_new,NDM_new,DM_new,OILP_new,CON_new,RT_new,WT_new,PA_new,FIN_new,OIL_CAN_new,EMP_CAN,EMP_SERV_CAN,EMP_FOR_OIL_CAN,EMP_CONS_CAN,EMP_SALES_CAN,EMP_FIN_CAN,EMP_MANU_CAN,EMP_PART_CAN,UNEMP_CAN,UNEMP_DURA_1.4_CAN,UNEMP_DURA_5.13_CAN,UNEMP_DURA_14.25_CAN,UNEMP_DURA_27._CAN,UNEMP_DURAvg_CAN_new,CLAIMS_CAN,TOT_HRS_CAN,GOOD_HRS_CAN,GOOD_OVT_HRS_CAN,NHOUSE_P_CAN,NHOUSE_P_NF,NHOUSE_P_PEI,NHOUSE_P_NS,NHOUSE_P_NB,NHOUSE_P_QC,NHOUSE_P_ONT,NHOUSE_P_MAN,NHOUSE_P_SAS,NHOUSE_P_ALB,NHOUSE_P_BC,hstart_CAN_new,hstart_NF_new,hstart_PEI_new,hstart_NS_new,hstart_NB_new,hstart_QC_new,hstart_ONT_new,hstart_MAN_new,hstart_SAS_new,hstart_ALB_new,hstart_BC_new,build_Total_CAN_new,build_Ind_CAN_new,build_Comm_CAN_new,build_Total_NF_new,build_Ind_NF_new,build_Comm_NF_new,build_Total_PEI_new,build_Ind_PEI_new,build_Comm_PEI_new,build_Total_NS_new,build_Ind_NS_new,build_Comm_NS_new,build_Total_NB_new,build_Ind_NB_new,build_Comm_NB_new,build_Total_QC_new,build_Ind_QC_new,build_Comm_QC_new,build_Total_ONT_new,build_Ind_ONT_new,build_Comm_ONT_new,build_Total_MAN_new,build_Ind_MAN_new,build_Comm_MAN_new,build_Total_SAS_new,build_Ind_SAS_new,build_Comm_SAS_new,build_Total_ALB_new,build_Ind_ALB_new,build_Comm_ALB_new,build_Total_BC_new,build_Ind_BC_new,build_Comm_BC_new,MANU_N_ORD_new,MANU_UNFIL_new,MANU_TOT_INV_new,MANU_INV_RAT_new,N_DUR_INV_RAT_new,DUR_N_ORD_new,DUR_UNFIL_new,DUR_TOT_INV_new,DUR_INV_RAT_new,M3,M2p,M_BASE1,CRED_BUS_cb,CRED_HOUS_cb,CRED_MORT_HOUSE_cb,CRED_T_cb,CRED_HOUS_non_MORT,CRED_HOUS_MORT,CRED_HOUS,CRED_BUS,BANK_RATE_L,GOV_AVG_1_3Y,GOV_AVG_3_5Y,GOV_AVG_5_10Y,GOV_AVG_10pY,MORTG_1Y,MORTG_5Y,TBILL_3M,TBILL_6M,G_AVG_1.3.Bank_rate,G_AVG_3.5.Bank_rate,G_AVG_5.10.Bank_rate,TBILL_6M.Bank_rate,G_AVG_10p.TBILL_3M,RES_TOT,RES_USD,RES_IMF,Imp_BP_new,IOIL_BP_new,Exp_BP_new,EOIL_BP_new,EX_ENER_BP_new,EX_MINER_BP_new,EX_METAL_BP_new,EX_IND_EQUIP_BP_new,EX_TRANSP_BP_new,EX_CONS_BP_new,IMP_METAL_BP_new,IMP_IND_EQUIP_BP_new,IMP_TRANSP_BP_new,IMP_CONS_BP_new,USDCAD_new,JPYCAD_new,GBPCAD_new,CAN_EQTY_NETFLOW,CAN_SEC_NETFLOW,FOR_SEC_NETFLOW,CAN_US_SEC_NETFLOW,CPI_ALL_CAN,CPI_SHEL_CAN,CPI_CLOT_CAN,CPI_HEA_CAN,CPI_MINUS_FOO_CAN,CPI_MINUS_FEN_CAN,CPI_GOO_CAN,CPI_DUR_CAN,CPI_SERV_CAN,IPPI_CAN,IPPI_ENER_CAN,IPPI_WOOD_CAN,IPPI_METAL_CAN,IPPI_MOTOR_CAN,IPPI_MACH_CAN,WTISPLC,TSX_HI,TSX_LO,TSX_CLO,OIL_ALB_new,EMP_NF,EMP_SERV_NF,EMP_FOR_OIL_NF,EMP_CONS_NF,EMP_SALES_NF,EMP_FIN_NF,EMP_MANU_NF,EMP_PEI,EMP_SERV_PEI,EMP_FOR_OIL_PEI,EMP_CONS_PEI,EMP_SALES_PEI,EMP_FIN_PEI,EMP_MANU_PEI,EMP_NS,EMP_SERV_NS,EMP_FOR_OIL_NS,EMP_CONS_NS,EMP_SALES_NS,EMP_FIN_NS,EMP_MANU_NS,EMP_NB,EMP_SERV_NB,EMP_FOR_OIL_NB,EMP_CONS_NB,EMP_SALES_NB,EMP_FIN_NB,EMP_MANU_NB,EMP_QC,EMP_SERV_QC,EMP_FOR_OIL_QC,EMP_CONS_QC,EMP_SALES_QC,EMP_FIN_QC,EMP_MANU_QC,EMP_ONT,EMP_SERV_ONT,EMP_FOR_OIL_ONT,EMP_CONS_ONT,EMP_SALES_ONT,EMP_FIN_ONT,EMP_MANU_ONT,EMP_MAN,EMP_SERV_MAN,EMP_FOR_OIL_MAN,EMP_CONS_MAN,EMP_SALES_MAN,EMP_FIN_MAN,EMP_MANU_MAN,EMP_SAS,EMP_SERV_SAS,EMP_FOR_OIL_SAS,EMP_CONS_SAS,EMP_SALES_SAS,EMP_FIN_SAS,EMP_MANU_SAS,EMP_ALB,EMP_SERV_ALB,EMP_FOR_OIL_ALB,EMP_CONS_ALB,EMP_SALES_ALB,EMP_FIN_ALB,EMP_MANU_ALB,EMP_BC,EMP_SERV_BC,EMP_FOR_OIL_BC,EMP_CONS_BC,EMP_SALES_BC,EMP_FIN_BC,EMP_MANU_BC,UNEMP_NF,UNEMP_PEI,UNEMP_NS,UNEMP_NB,UNEMP_QC,UNEMP_ONT,UNEMP_MAN,UNEMP_SAS,UNEMP_ALB,UNEMP_BC,EMP_PART_NF,EMP_PART_PEI,EMP_PART_NS,EMP_PART_NB,EMP_PART_QC,EMP_PART_ONT,EMP_PART_MAN,EMP_PART_SAS,EMP_PART_ALB,EMP_PART_BC,UNEMP_DURAvg_NF_new,UNEMP_DURAvg_PEI_new,UNEMP_DURAvg_NS_new,UNEMP_DURAvg_NB_new,UNEMP_DURAvg_QC_new,UNEMP_DURAvg_ONT_new,UNEMP_DURAvg_MAN_new,UNEMP_DURAvg_SAS_new,UNEMP_DURAvg_ALB_new,UNEMP_DURAvg_BC_new,CLAIMS_NF,CLAIMS_PEI,CLAIMS_NS,CLAIMS_NB,CLAIMS_QC,CLAIMS_ONT,CLAIMS_MAN,CLAIMS_SAS,CLAIMS_ALB,CLAIMS_BC,TOT_HRS_NF,TOT_HRS_PEI,TOT_HRS_NS,TOT_HRS_NB,TOT_HRS_QC,TOT_HRS_ONT,TOT_HRS_MAN,TOT_HRS_SAS,TOT_HRS_ALB,TOT_HRS_BC,GOOD_OVT_HRS_NF,GOOD_OVT_HRS_PEI,GOOD_OVT_HRS_NS,GOOD_OVT_HRS_NB,GOOD_OVT_HRS_QC,GOOD_OVT_HRS_ONT,GOOD_OVT_HRS_MAN,GOOD_OVT_HRS_SAS,GOOD_OVT_HRS_ALB,GOOD_OVT_HRS_BC,MANU_NF_new,DUR_NF_new,MANU_PEI_new,DUR_PEI_new,MANU_NS_new,DUR_NS_new,MANU_NB_new,DUR_NB_new,MANU_QC_new,DUR_QC_new,MANU_ONT_new,DUR_ONT_new,MANU_MAN_new,DUR_MAN_new,MANU_SAS_new,DUR_SAS_new,MANU_ALB_new,DUR_ALB_new,MANU_BC_new,DUR_BC_new,CPI_ALL_NF,CPI_SHEL_NF,CPI_CLOT_NF,CPI_HEA_NF,CPI_MINUS_FOO_NF,CPI_MINUS_FEN_NF,CPI_GOO_NF,CPI_DUR_NF,CPI_SERV_NF,CPI_ALL_PEI,CPI_SHEL_PEI,CPI_CLOT_PEI,CPI_HEA_PEI,CPI_MINUS_FOO_PEI,CPI_MINUS_FEN_PEI,CPI_GOO_PEI,CPI_DUR_PEI,CPI_SERV_PEI,CPI_ALL_NS,CPI_SHEL_NS,CPI_CLOT_NS,CPI_HEA_NS,CPI_MINUS_FOO_NS,CPI_MINUS_FEN_NS,CPI_GOO_NS,CPI_DUR_NS,CPI_SERV_NS,CPI_ALL_NB,CPI_SHEL_NB,CPI_CLOT_NB,CPI_HEA_NB,CPI_MINUS_FOO_NB,CPI_MINUS_FEN_NB,CPI_GOO_NB,CPI_DUR_NB,CPI_SERV_NB,CPI_ALL_QC,CPI_SHEL_QC,CPI_CLOT_QC,CPI_HEA_QC,CPI_MINUS_FOO_QC,CPI_MINUS_FEN_QC,CPI_GOO_QC,CPI_DUR_QC,CPI_SERV_QC,CPI_ALL_ONT,CPI_SHEL_ONT,CPI_CLOT_ONT,CPI_HEA_ONT,CPI_MINUS_FOO_ONT,CPI_MINUS_FEN_ONT,CPI_GOO_ONT,CPI_DUR_ONT,CPI_SERV_ONT,CPI_ALL_MAN,CPI_SHEL_MAN,CPI_CLOT_MAN,CPI_HEA_MAN,CPI_MINUS_FOO_MAN,CPI_MINUS_FEN_MAN,CPI_GOO_MAN,CPI_DUR_MAN,CPI_SERV_MAN,CPI_ALL_SAS,CPI_SHEL_SAS,CPI_CLOT_SAS,CPI_HEA_SAS,CPI_MINUS_FOO_SAS,CPI_MINUS_FEN_SAS,CPI_GOO_SAS,CPI_DUR_SAS,CPI_SERV_SAS,CPI_ALL_ALB,CPI_SHEL_ALB,CPI_CLOT_ALB,CPI_HEA_ALB,CPI_MINUS_FOO_ALB,CPI_MINUS_FEN_ALB,CPI_GOO_ALB,CPI_DUR_ALB,CPI_SERV_ALB,CPI_ALL_BC,CPI_SHEL_BC,CPI_CLOT_BC,CPI_HEA_BC,CPI_MINUS_FOO_BC,CPI_MINUS_FEN_BC,CPI_GOO_BC,CPI_DUR_BC,CPI_SERV_BC,CRED_T_discontinued,CRED_HOUS_discontinued,CRED_MORT_discontinued,CRED_CONS_discontinued,CRE_BUS_discontinued
1981-01-01,0.001314916,0.000823662,0.000110192,0.002031248,-0.001401425,-0.003773603,9.89552E-05,0.000555361,0.00264123,0.001384441,-0.001545529,0.003451946,-0.004853739,-0.0167936,0.005951733,0.00758554,-0.013566379,0.023675836,0.008988825,-0.009041917,-0.00129842,0.019961242,0.1,-0.00107277,0.028853704,0.047234282,0.073849701,0.019581451,144580.7317,0.007292086,0.002908305,-0.037283616,0.002426146,0.004959461,0.000500525,0.001256996,0.004232792,0.004326394,0.001523197,0.002754753,0.005897064,0.007786209,0.003228432,0.038614836,0,0,0,1.847,-11.13287179,0.09237332,0,0.405465108,0.159064695,0.033901552,-0.111787033,-0.732879968,-0.109585711,0.113273684,-351,0.782283204,0.655217768,-29,0.43872233,-0.52974718,-2.886315525,-0.777490152,-0.83387287,-75.50659363,-2.500873564,0.379470735,-0.368487878,0.812040465,0.048667408,0.725824238,-0.364378955,-0.200251053,-0.996611338,-0.471343813,-0.589123703,-1.337716615,-1.172279246,-0.505768813,-4.077243925,0.257167409,-0.324788379,-0.105678936,-0.666304025,0.005884274,0.007207619,0.005731589,2.038216561,1.605106383,0.007952617,0.007796143,0.006266566,2.542369942,0.02105098,0.008961527,-0.014417885,0.078096432,0.01229886,-0.003190139,0.048187568,0.005712946,0.007997477,0.007255432,0.004741669,-0.26,0.11,0.56,0.2,0.29,-0.25,-0.5,-0.15,0.64,-3.94,-3.86,-4.17,-1.06,-3.9,-0.159458372,-0.434337198,-0.024476746,0.030586656,0.216894623,0.018349406,0.072780157,0.051510233,0.408954406,-0.172409161,0.108731523,-0.112372452,-0.189993397,-0.06633495,0.0285588,0.026797612,0.013619378,-0.005058034,0.030421972,0.018995689,-2695.410263,1466.555369,2371.809622,-2715.653206,0.015037877,0.017204725,-0.006711435,0.004282662,0.013274531,0.008676844,0.011834458,0.008071069,0.014252023,0.011376687,0.022351595,-0.006417866,0.00476843,0.005363719,0.005275067,0.026668247,-0.025098545,0.00391224,-0.018704275,-0.019045066,0.016346264,0.00160385,0.037139547,0.057987258,-0.003372684,-0.013793322,0.037870274,0,0.006410278,0.100083459,-0.077961541,-0.027028672,0,0.025975486,-0.003660773,0.008485414,-0.094615976,-0.034635497,0.051293294,-0.043485112,-0.017354015,0.001939865,0.008834955,0,-0.055880458,0.017660503,-0.0588405,-0.016000341,0.004421684,0.013472983,-0.102759734,-0.012160669,0.018452369,-0.001252348,-0.006930721,0.004363919,0.004570359,-0.047628049,0.021779445,0.006808261,-0.005978565,0.003023586,-0.002994655,0.000307456,-0.054558984,-0.049007579,0,-0.035932009,-0.001710864,0.004916316,-0.000372509,0.007067167,0.060624622,0.015592095,-0.065514607,-0.00447428,0.010116954,0.007769631,0.007444203,0.0373953,0.003411032,-0.017569998,0.011152532,0.016233257,0.015447242,0.013459153,0.06337818,-0.00987082,0.019574603,-0.004010318,0,-0.1,0,0.7,0.4,-0.1,0.9,0.2,0.2,-0.4,-0.062913825,0.013986242,0.023836448,0.005305052,0.060642828,0.012174335,-0.037132979,0.015707129,0.017016117,0.013986242,-0.090354328,0.097344441,0.031862798,0.024421116,0.056670941,0.02092048,-0.01665385,0.011408011,0.208345427,-0.004343042,6203.081274,1531.597826,6527.937704,7136.742085,49898.59082,40999.10511,4723.097891,3497.274877,7196.354181,13775.94766,0.008040401,-0.079040724,-0.045319759,-0.018325293,0.00342344,0.012573522,0.022475145,0.004327051,0.014688724,0.019982516,0.02334472,0.0999413,-0.097118994,-0.044798665,-0.011671426,-0.061947055,0.065676422,0.106316719,-0.02453205,-0.112744303,-0.005030031,-0.026257,0.02156128,0.02118412,-0.004031856,-0.001084474,-0.001291894,-0.022196474,-0.000711487,-0.002392985,0.004511204,0.007592889,-0.013036445,-0.019197469,0.00130048,-0.008152404,-0.002677424,-0.002529631,-0.016621902,-0.032146545,0.006006024,0.025617164,0,0.001850139,0.016913722,0.008281621,0.005591813,0.003007521,0.00900907,0.014213437,0.031052723,-0.018077731,0.004545462,0.016807118,0.006309169,0.017358199,0.009600074,0.006557401,0.010405921,0.020661892,-0.005097717,0.004237294,0.008602204,0.006295928,0.009794398,0.003134799,0.006825965,0.008350779,0.018888285,-0.018349139,0.006006024,0.008620743,0.00210305,0.015810606,0.001635323,0.006810469,0.012712036,0.022472856,-0.015477523,0,0.015201161,0.00643089,0.011857846,0.006504088,0.011641575,0.013245227,0.018433702,-0.003294896,0.004291852,0.015963851,0.006749182,0.013658749,0.006410278,0.012642393,0.008620743,-0.006349228,0.00725956,0.002076844,0.011123585,0.006629859,0.006006024,0.009836145,0.009456335,0.008528836,0.004566218,0.00851069,0.016490362,0.011049836,0.00851069,0.006116227,0.003262646,0.006825965,0.010649728,0.011881328,0.009345862,0.002176279,0.010905233,0.008547061,0.016032408,0.011227063,0.00911168,0.018653391,0.015037877,-0.003484324,0.002098637,0.02308602,0.016461277,0.01011131,0.004930166,0.029916761,0.013174862,0.007570637,0.006704587,0.009306822,0.017243567
1981-02-01,0.003042663,0.003460523,0.004369445,0.002203667,0.004222092,0.001718097,0.012859123,-0.001118846,-0.001467318,0.000578932,-0.001078387,-0.005412112,-0.006182256,-0.020727648,0.006829789,0.003460326,0.021277398,0.030767255,0.009022446,-0.014163707,0.011910882,0.026472584,0,0.037568048,0.009060085,-0.023338282,-0.032073715,0.004817098,155330.188,0.003984586,0.005468446,0.051702963,0.013004084,0.004949565,0.001708715,0.001806076,0.004195806,0.005019737,0.004028847,0.003169854,0.004556187,0.008492868,0.004735918,0.073025135,0,0,0,-1.847,7.952051282,0.084557388,7.152,-0.405465108,-0.09237332,0.15415068,0.080686466,-0.243268869,0.188071498,0.67317225,25,0.961430241,0.940360497,-41,0.314196594,-0.087293014,0.070332008,0.726304777,0.232802607,-867.8709677,-0.371744078,-0.20390592,-0.044828399,-0.285090456,-0.125732194,-0.671543861,-0.275422864,-0.006993197,0.13939224,0.247083567,0.321904505,1.973967718,0.192400382,0.381076049,0.477086227,0.632606961,0.18584338,0.02905798,0.127815313,0.036267067,0.008414844,0.011339818,2.028025478,1.644255319,0.07145139,0.00680843,0.009478239,2.45867052,0.023259031,0.014057493,0.019374232,0.030376287,0.014324842,-0.013899053,0.014495735,0.005614642,0.008005779,0.007257243,0.004307469,0.14,0.6,0.43,0.49,0.42,0.25,0,-0.03,0.47,-3.48,-3.57,-3.82,-0.73,-3.45,-0.028037841,-0.041769413,-0.017857617,-0.002410189,-0.284727401,0.003942962,-0.10083811,-0.020694745,-0.058015615,0.218026328,-0.057479746,-0.095558196,0.221758962,0.009391891,0.004014055,-0.019650422,0.01713689,0.006702156,-0.010982261,-0.039807355,-2329.921347,1434.69076,2118.097462,-2443.575508,0.010604553,0.00849262,0.016694879,0.014846508,0.008752791,0.008602204,0.009756175,0.004811557,0.011723464,0.00900907,0.024349029,0.002030458,-0.00273598,0.00937214,0.010537505,0,-0.028136509,-0.021142009,-0.021398036,-0.022637117,0.006256538,-0.008853177,0.005194817,0.061452779,0.003372684,-0.028170877,0.049433458,0,-0.006410278,0,0.052643733,0.040273899,-0.068992871,0,0.009429728,0.009251538,0.073562567,0.008771986,0.021435281,0.038151766,-0.022124796,0.008875227,0.002744992,0.100083459,-0.047067511,0.021645867,-0.022989518,0.03434948,0.00871403,0.005245539,0.08104121,0.030524458,0.025317808,-0.00881063,0.009066245,0.009538798,0.007822538,0,0.040893805,0.000484535,-0.001058761,0.011605933,0.003635201,0.001535863,-0.038099846,0.040273899,0.001339585,-0.045746022,0.018660423,-0.002806363,0.004460974,-0.028573372,-0.033225648,-0.002816903,-0.037139547,-0.00900907,0.009328104,0.00372936,0.015941478,0.028148219,0.011286802,0.008823587,0.03183534,-0.004622096,-0.010018936,-0.025729246,0.007305969,0.000472255,-0.034806298,0.02326346,-0.5,0.1,0.5,-0.2,-0.2,-0.1,-0.3,0.4,0.1,0.4,0.0319516,0,0.078229172,0.00790518,0.020470659,0.032209149,-0.021670701,-0.005208345,0.024360179,0.040821995,0.022850139,0.111590835,-0.050589202,-0.050291972,0.002525446,0.065748686,0.160877288,-0.067973535,-0.170110655,-0.01552893,7112.068043,1685.646878,7893.630972,7625.971656,52685.77868,49040.05074,5123.803036,3989.949058,8278.970046,16907.45272,0.026466547,0.057282589,0.059535955,0.036620718,0.019909702,0.000524777,-0.004600489,-0.002066257,0.00716726,-0.010147897,0.046047735,0.117284878,0.076208908,-0.122252661,0.050934563,-0.003498809,0.074672545,0.163290867,0.108174833,0.019149478,-0.018427163,-0.039578565,0.023032987,0.042033605,-0.010448012,-0.01110318,-0.007800456,-0.018003502,-0.000284719,-0.001816306,0.010524062,0.017711547,-0.010544611,-0.014762664,-0.0008116,-0.005834085,-0.005641538,0.002971988,-0.011672984,-0.02378197,0.011904903,0.0038835,0.012079526,0.014679163,0.006269613,0.006166515,0.011090687,0.00896867,0.006703936,0.008032172,0.003590668,0.01154176,0.009029407,0.008298803,0.008350779,0.007619084,0.01892801,0.006514681,0.008247469,0.004081638,0.016892294,0.012605209,0.006403437,0.008333382,0.009699397,0.003125003,0.006779687,0.010341354,0.006217637,0.021649472,0.013875346,0.008547061,0.00836825,0.005865119,0.006514681,0.0067644,0.012552466,0.004434597,0.020583917,0.019210836,0.006444705,0.00851069,0.013658749,0.004850454,0.009216655,0.00873368,0.006825965,0.013114942,0.014878064,0.00900907,0.008928631,0.009643276,0.00159617,0.010000083,0.002143624,0.006349228,0.016143848,0.00826451,0,0.004395611,0.003984069,0,0,0.00845671,0.006810469,0.001693481,0.013921339,0.006571765,0.006335818,0.01011131,0.00972455,0.011274077,0.010537505,0.009794398,0.013857035,0.021506205,0.008639363,0.010582109,0.005946499,0.006359322,0.009029407,0.008180005,0.009901071,0.019015266,0.008350779,0.010320009,0.014184635,0.010010094,0.0130295,0.012552466,0.013505915,0.006908169,0.005044607,0.010628823,0.018252005
1981-03-01,-0.000819862,-0.000917445,-0.002829699,0.000467687,0,0.011182087,-0.002766905,-0.016586832,-0.007439501,0.01140478,-0.007963504,0.000597687,-0.003490036,-0.019073393,-0.000407765,-0.000675215,0.024449721,0.000281809,-0.010687343,0.006073643,-0.006966674,0.009846381,0,0.072432847,0.008233579,-0.011876624,-0.05268122,-0.016754895,152561.1367,-0.003342824,-0.006318515,-0.133181468,0.015384919,0.005472012,0.000159919,0.001572116,0.003845432,0.005242228,-0.000267846,0.002386873,0.006264904,0.006714351,0.002727401,0.020906685,0,0,-1.098612289,0,-1.590410256,0.195744577,-4.768,0.405465108,0.031748698,-0.089612159,0.0014129,0.250454203,-0.423523496,-0.546468692,290,-1.577532318,-0.445192928,396,0.537098607,0.371678487,2.692789935,-0.509826922,1.054574818,460.0140664,2.650768589,0.035892441,0.235057853,-0.204698775,0.20767876,0.232971597,0.106047487,0.30891483,0.699137982,-1.144334538,-0.117969134,-2.204617275,0.062484745,-0.483547427,-0.124287962,-1.421777357,0.269839928,0.515862315,0.588169175,-0.005999659,0.000978423,0.000458877,2.028025478,1.654042553,-0.004324166,0.003074439,-0.003677583,2.45867052,-0.003469155,0.013775803,0.01193555,-0.008954667,0.011814665,-0.016589305,-0.00537486,0.004318332,0.007910544,0.006754061,0.004197949,-0.55,0.38,0.38,0.29,0.1,0.5,0.5,-0.39,-0.77,-2.55,-2.64,-2.98,-0.95,-2.96,0.106377658,0.261269973,-0.014519311,-0.006477597,0.194326503,-0.014247625,-0.034742948,-0.040195305,-0.121649561,-0.134054467,0.066377481,0.154442978,-0.074325179,0.13381635,0.038556034,-0.011265911,-0.004194948,-0.006291784,-0.021579181,-0.033457358,-2467.786018,4005.679141,1492.906227,-1536.759762,0.012578782,0.012605209,0.009884759,0.024949319,0.015135424,0.010649728,0.015414563,0.00796817,0.006968669,0.006703936,0.05352448,-0.002030458,0.008185585,0.001863933,0.006269613,0,0.037624038,0.007556991,0.068084614,-0.022343585,-0.024198971,0.004838719,0,-0.006644543,0.010050336,0.014184635,-0.179111281,-0.004310352,-0.019481136,0.090971778,0.09763847,-0.040273899,0,-0.137201122,-0.000908678,-0.004194637,0.01408474,0.021599112,-0.01148495,-0.072053318,0.008908745,-0.003078109,-0.002744992,0.031252544,0.011976191,-0.017279048,-0.00778214,-0.020998147,-0.003098348,-0.003580606,0.041061487,0.01101506,-0.037656719,0.01754431,-0.007742399,-0.000281327,-0.001149714,0.025497132,0.002151927,-0.012674853,0.003524854,-0.003787128,0.002345167,-0.001228501,-0.06001801,0.034486176,0.009327183,0.029352212,0.001679262,0.007466204,0.001852882,0.035590945,0.023373351,0.005625894,0.072949,0.052875752,0.003004423,0.003450567,0.014493007,0.001584786,0.007825641,-0.010301784,0,0.002730377,-0.002819041,0.042959626,0.021603,0.007525906,0.001179941,-0.004496916,0,0.9,0,-0.7,0.1,0.1,0.4,-0.6,0,0.1,0.037041272,-0.028170877,-0.03219594,-0.013210232,0.029248429,0.004346855,0.008980176,0.001304632,-0.021767825,0.033901552,-0.015254475,-0.243505176,0.012463749,-0.013153538,-0.020694102,0.00125508,-0.120903899,0.096844363,-0.005455771,-0.115992184,7100.836992,1482.719949,7351.821388,7493.668467,50623.64172,49139.59445,5157.959961,4055.906696,8668.106488,17601.80059,-0.051174945,-0.038021069,-0.037197547,-0.045314949,-0.031479335,-0.000465594,-0.015762812,-0.017420416,-0.03515965,-0.027492216,-0.110341436,-0.023775626,-0.231846924,0.027791252,-0.047218256,-0.134950684,0.080584897,-0.09017239,-0.200330105,-0.270282528,-0.012325571,-0.043998956,0.02093316,0.012284868,-0.001970137,0.001614826,0.00708944,-0.022999808,-0.005381595,-0.010084591,-0.010108259,-0.017270028,-0.01755266,-0.027562996,0.001001126,-0.011213381,0.001475664,-0.004837907,-0.018666529,-0.035103449,0.011764842,0.024881666,0.008539762,0.016260521,0.014478019,0.008163311,0.016408755,0.00297177,0.006659292,0.023716527,0.023030247,0.021087562,0.04181027,0.026505119,0.020576858,0.028065453,0.01242252,0.015037877,0.012245051,0.016161968,0.006677821,0.020661892,0.014783796,0.006204777,0.01532597,0.004669269,0.006734032,0.01430055,0.02449102,0.009836145,0.015625318,0.016878038,0.008298803,0.019305619,0.003241494,0.00671895,0.010341354,0.01536803,0.01349093,0.025053502,0.014878064,0.008438869,0.013474699,0.004827041,0.009132484,0.012959145,0.011274077,0.008110345,0.025001302,0.011148387,0.008849615,0.01523839,0.004773279,0.007434978,0.016985546,0.006309169,0,0.016326893,0.019715863,0.013072082,0.019685675,0.008123522,0.014018921,0.0104713,0.0067644,0.015113638,0.018265348,0.015168221,0.0104713,0.012000144,0.003220615,0.011148387,0.008350779,0.007767029,0.004576667,0.029352212,0.010695289,0.008385793,0.009832921,0.001583532,0.008948606,0.020161973,0.01467019,0.016978337,0.04273285,0.026343975,0.019920977,0.025566781,0.023981965,0.014448136,0.012589592,0.005649712,0.003654826,0.009609645,0.017514167
